is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1.0,0.0,1.14,20.0,0.83,1.0,18.5,1.2,0.0,0.0
1.0,1.0,1.14,28.0,1.08,0.0,88.6,6.2,0.0,0.0
1.0,1.0,1.14,22.0,0.83,0.0,28.3,1.1,0.0,0.0
1.0,0.0,1.14,14.0,0.83,0.0,22.7,3.2,0.0,0.0
1.0,1.0,1.14,12.0,0.83,1.0,65.9,4.9,0.0,0.0
1.0,0.0,1.14,23.0,1.8,0.0,67.4,10.6,0.0,0.0
1.0,0.0,1.98,14.0,,0.0,28.0,1.4,0.0,1.0
1.0,0.0,1.14,20.0,0.83,0.0,41.4,3.5,0.0,0.0
1.0,1.0,1.72,8.0,0.2,0.0,121.8,15.1,0.0,1.0
1.0,0.0,1.14,14.0,0.83,0.0,117.4,9.1,0.0,0.0
1.0,1.0,1.14,28.0,1.08,0.0,175.7,12.7,0.0,0.0
1.0,0.0,1.14,12.0,0.83,0.0,13.4,3.3,0.0,0.0
1.0,1.0,1.14,21.0,0.83,5.0,61.1,5.1,0.0,0.0
1.0,0.0,1.14,20.0,0.83,0.0,90.9,7.5,0.0,0.0
1.0,0.0,1.14,22.0,1.05,2.0,40.9,3.9,0.0,0.0
1.0,1.0,1.14,36.0,1.08,0.0,169.5,9.1,0.0,0.0
1.0,1.0,1.14,19.0,1.74,0.0,57.5,10.9,0.0,0.0
1.0,0.0,1.14,22.0,0.83,0.0,24.5,1.7,0.0,0.0
1.0,0.0,1.14,41.0,,0.0,96.3,7.2,0.0,0.0
1.0,0.0,1.14,23.0,1.92,0.0,35.8,6.2,0.0,0.0
1.0,0.0,1.14,37.0,0.83,0.0,148.7,15.2,0.0,0.0
1.0,1.0,0.74,40.0,0.0,0.0,138.9,15.0,0.0,1.0
1.0,0.0,1.14,20.0,0.83,0.0,104.7,9.3,0.0,0.0
1.0,0.0,1.14,19.0,0.83,0.0,41.9,3.9,0.0,0.0
1.0,0.0,1.14,14.0,0.83,0.0,37.6,2.6,0.0,0.0
1.0,0.0,1.14,22.0,0.83,0.0,48.2,3.5,0.0,0.0
1.0,0.0,1.14,13.0,0.83,0.0,103.0,13.4,0.0,0.0
1.0,0.0,1.14,17.0,0.92,0.0,54.8,3.2,0.0,0.0
1.0,0.0,1.14,20.0,0.83,0.0,35.2,1.3,0.0,0.0
0.0,0.0,0.18,15.0,0.0,0.0,29.8,1.5,0.0,1.0
1.0,0.0,1.14,20.0,0.83,0.0,101.7,6.7,0.0,0.0
1.0,1.0,1.14,23.0,0.83,0.0,22.7,3.4,0.0,0.0
1.0,0.0,1.14,27.0,0.83,1.0,61.6,2.1,0.0,0.0
1.0,1.0,1.14,24.0,0.84,0.0,140.1,11.3,0.0,0.0
1.0,0.0,1.14,22.0,0.84,0.0,74.4,4.5,0.0,0.0
1.0,1.0,1.14,28.0,1.08,0.0,62.4,4.4,0.0,0.0
1.0,0.0,1.14,28.0,0.84,0.0,188.5,16.1,0.0,0.0
1.0,0.0,1.14,19.0,0.62,0.0,78.4,7.2,0.0,0.0
1.0,1.0,1.14,14.0,0.84,0.0,83.3,6.4,0.0,0.0
1.0,0.0,1.14,20.0,0.84,0.0,34.4,2.0,0.0,0.0
1.0,0.0,0.12,14.0,0.0,0.0,9.3,0.3,0.0,1.0
1.0,0.0,1.44,12.0,0.53,0.0,47.4,7.3,0.0,1.0
1.0,0.0,0.38,17.0,0.0,0.0,12.5,0.7,0.0,1.0
1.0,1.0,1.14,14.0,1.7,0.0,21.8,1.6,0.0,0.0
1.0,0.0,1.14,13.0,0.5,0.0,24.9,2.3,0.0,0.0
1.0,1.0,1.93,5.0,0.04,0.0,25.6,1.7,0.0,1.0
1.0,1.0,0.61,19.0,0.0,0.0,112.9,5.4,0.0,1.0
1.0,0.0,1.14,20.0,0.84,0.0,102.9,7.5,0.0,0.0
1.0,1.0,1.14,28.0,1.08,2.0,115.4,2.1,0.0,0.0
1.0,1.0,1.5,23.0,0.47,0.0,161.6,9.7,0.0,1.0
1.0,0.0,1.14,22.0,0.84,0.0,16.1,1.6,0.0,0.0
1.0,0.0,0.04,5.0,0.0,0.0,24.9,1.1,0.0,1.0
1.0,1.0,1.11,30.0,0.0,0.0,101.6,4.1,0.0,1.0
1.0,1.0,1.14,28.0,1.08,2.0,76.4,20.5,0.0,0.0
1.0,0.0,0.86,9.0,0.0,0.0,38.0,4.1,0.0,1.0
1.0,1.0,1.14,30.0,1.08,0.0,111.3,6.7,0.0,0.0
1.0,0.0,1.14,22.0,0.84,0.0,35.4,3.2,0.0,0.0
1.0,0.0,1.14,22.0,0.84,0.0,15.6,1.9,0.0,0.0
1.0,0.0,1.03,17.0,0.0,0.0,15.3,3.1,0.0,1.0
1.0,1.0,1.14,22.0,0.84,0.0,196.4,8.3,0.0,0.0
1.0,0.0,1.14,14.0,0.84,0.0,43.9,3.5,0.0,0.0
1.0,0.0,1.14,14.0,0.84,0.0,25.3,1.6,0.0,0.0
1.0,1.0,1.14,20.0,0.84,4.0,22.0,0.6,0.0,0.0
1.0,0.0,1.14,20.0,1.08,0.0,26.6,4.6,0.0,0.0
1.0,0.0,1.14,14.0,0.84,0.0,49.7,1.8,0.0,0.0
1.0,1.0,0.53,26.0,0.0,0.0,11.3,1.1,0.0,1.0
1.0,0.0,1.14,14.0,1.84,0.0,40.8,3.8,0.0,0.0
1.0,1.0,1.23,22.0,0.0,0.0,55.1,3.4,0.0,1.0
1.0,0.0,1.97,14.0,0.0,0.0,6.2,0.9,0.0,1.0
1.0,1.0,1.14,22.0,0.84,0.0,17.7,3.5,0.0,0.0
1.0,0.0,1.14,14.0,0.84,0.0,39.9,2.9,0.0,0.0
1.0,0.0,1.14,14.0,0.84,0.0,25.8,6.7,0.0,0.0
1.0,0.0,1.14,14.0,0.84,0.0,39.7,1.8,0.0,0.0
0.0,0.0,0.99,25.0,0.0,0.0,41.3,1.8,0.0,1.0
1.0,0.0,1.14,20.0,0.84,0.0,67.5,4.5,0.0,0.0
1.0,0.0,1.94,9.0,0.03,1.0,103.6,4.5,0.0,1.0
1.0,1.0,0.71,22.0,0.0,0.0,122.7,10.0,0.0,1.0
1.0,0.0,1.98,20.0,,0.0,40.9,2.0,0.0,1.0
1.0,1.0,1.14,22.0,0.84,1.0,91.0,8.2,0.0,0.0
1.0,0.0,1.14,14.0,0.84,3.0,108.1,55.0,0.0,0.0
1.0,1.0,1.14,22.0,0.84,0.0,66.0,3.1,0.0,0.0
1.0,0.0,1.14,20.0,0.84,0.0,68.1,4.3,0.0,0.0
1.0,1.0,1.14,24.0,0.84,0.0,12.9,2.4,0.0,0.0
1.0,0.0,1.14,20.0,0.84,0.0,48.0,6.5,0.0,0.0
1.0,0.0,1.14,40.0,0.82,0.0,233.9,69.8,0.0,0.0
1.0,0.0,0.35,14.0,0.0,2.0,39.6,1.7,0.0,1.0
1.0,1.0,1.53,16.0,0.69,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.14,24.0,0.84,0.0,42.1,1.7,0.0,0.0
1.0,0.0,1.14,22.0,0.84,0.0,42.5,2.1,0.0,0.0
1.0,0.0,1.14,14.0,0.84,0.0,38.0,3.2,0.0,0.0
1.0,0.0,1.95,14.0,1.97,0.0,44.7,8.9,0.0,1.0
1.0,0.0,0.47,18.0,0.0,0.0,26.5,1.9,0.0,1.0
1.0,0.0,1.53,12.0,0.44,0.0,9.0,0.8,0.0,1.0
1.0,0.0,1.13,20.0,0.84,0.0,89.4,2.3,0.0,0.0
1.0,0.0,1.13,24.0,0.81,0.0,13.8,0.9,0.0,0.0
1.0,0.0,1.13,20.0,0.84,0.0,46.5,2.6,0.0,0.0
1.0,0.0,1.13,29.0,0.44,1.0,34.2,2.9,0.0,0.0
1.0,1.0,1.13,20.0,1.8,1.0,43.2,3.0,0.0,0.0
1.0,1.0,1.96,23.0,0.02,0.0,38.3,0.8,0.0,1.0
1.0,1.0,0.21,18.0,0.0,0.0,46.5,5.3,0.0,1.0
1.0,1.0,1.13,29.0,0.84,0.0,53.3,4.4,0.0,0.0
1.0,0.0,1.13,21.0,0.27,0.0,414.7,10.6,0.0,0.0
1.0,0.0,1.13,18.0,0.84,0.0,74.1,2.8,0.0,0.0
1.0,1.0,0.5,22.0,0.0,0.0,24.9,1.2,0.0,1.0
1.0,1.0,1.38,27.0,0.6,2.0,105.7,7.2,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,1.0
1.0,1.0,1.13,24.0,0.84,0.0,28.8,7.8,0.0,0.0
1.0,0.0,1.25,20.0,0.0,3.0,59.0,7.4,0.0,1.0
1.0,0.0,0.96,18.0,0.0,0.0,46.3,3.2,0.0,1.0
1.0,1.0,1.13,22.0,0.84,0.0,43.4,2.7,0.0,0.0
1.0,0.0,1.13,23.0,1.82,2.0,9.9,0.4,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,38.3,2.6,0.0,0.0
1.0,1.0,1.07,24.0,0.0,0.0,62.1,2.7,0.0,1.0
1.0,0.0,1.13,12.0,0.97,0.0,31.9,3.8,0.0,0.0
0.0,0.0,0.96,25.0,0.0,0.0,34.1,5.1,0.0,1.0
1.0,0.0,1.13,20.0,0.84,0.0,47.5,2.9,0.0,0.0
1.0,0.0,1.13,20.0,0.84,0.0,33.9,3.0,0.0,0.0
1.0,1.0,1.13,28.0,1.08,0.0,102.9,5.4,0.0,0.0
1.0,0.0,1.13,20.0,0.84,0.0,24.4,2.3,0.0,0.0
1.0,0.0,1.13,20.0,0.84,1.0,44.7,4.1,0.0,0.0
1.0,1.0,1.13,28.0,1.08,0.0,163.5,17.3,0.0,0.0
1.0,0.0,0.78,20.0,0.0,0.0,82.8,8.2,0.0,1.0
1.0,1.0,1.13,24.0,0.97,0.0,49.3,3.8,0.0,0.0
1.0,1.0,0.7,17.0,0.0,0.0,57.8,5.1,0.0,1.0
1.0,1.0,1.13,24.0,0.84,0.0,31.2,0.8,0.0,0.0
1.0,1.0,1.13,15.0,0.84,2.0,45.5,4.9,0.0,0.0
1.0,1.0,1.13,19.0,1.88,0.0,32.2,34.8,0.0,0.0
1.0,1.0,1.13,18.0,1.8,0.0,67.0,9.8,0.0,0.0
1.0,0.0,1.73,19.0,0.49,2.0,109.1,8.3,0.0,1.0
1.0,0.0,1.13,21.0,0.56,0.0,37.5,3.4,0.0,0.0
1.0,0.0,1.13,22.0,0.84,0.0,47.5,1.2,0.0,0.0
1.0,0.0,1.7,12.0,0.27,0.0,35.9,1.9,0.0,1.0
1.0,0.0,1.13,20.0,0.84,0.0,29.1,1.2,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,85.6,6.1,0.0,0.0
1.0,0.0,1.13,22.0,0.84,0.0,32.8,2.8,0.0,0.0
1.0,1.0,1.68,14.0,0.29,0.0,93.8,13.0,0.0,1.0
1.0,0.0,1.13,20.0,0.84,0.0,62.3,13.7,0.0,0.0
1.0,1.0,1.13,30.0,0.84,1.0,79.0,13.0,0.0,0.0
1.0,1.0,1.13,24.0,0.84,0.0,74.3,10.5,0.0,0.0
1.0,1.0,1.13,30.0,0.84,0.0,98.8,8.8,0.0,0.0
1.0,0.0,1.13,16.0,0.84,0.0,22.6,1.1,0.0,0.0
1.0,1.0,1.13,28.0,1.08,0.0,269.3,24.6,0.0,0.0
1.0,1.0,1.13,22.0,0.84,0.0,82.2,1.9,0.0,0.0
1.0,1.0,0.31,18.0,0.0,4.0,33.1,1.4,0.0,1.0
1.0,0.0,1.13,22.0,0.84,0.0,13.4,1.4,0.0,0.0
1.0,1.0,1.13,22.0,0.84,0.0,23.2,3.5,0.0,0.0
0.0,0.0,1.13,25.0,,0.0,37.0,3.8,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,21.5,1.5,0.0,0.0
1.0,1.0,1.13,23.0,1.17,0.0,110.6,11.5,0.0,0.0
1.0,1.0,1.13,25.0,0.84,1.0,81.4,9.3,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,21.3,2.4,0.0,0.0
1.0,0.0,1.13,14.0,0.84,1.0,58.4,6.0,0.0,0.0
1.0,0.0,1.01,20.0,,0.0,172.5,23.2,0.0,1.0
1.0,0.0,0.49,19.0,0.0,1.0,23.8,1.7,0.0,1.0
1.0,0.0,1.13,20.0,0.84,0.0,69.4,4.9,0.0,0.0
1.0,0.0,1.13,20.0,0.84,0.0,111.4,5.5,0.0,0.0
1.0,0.0,1.13,28.0,1.12,1.0,84.1,7.1,0.0,0.0
1.0,0.0,1.13,30.0,0.84,0.0,15.7,2.4,0.0,0.0
1.0,0.0,0.85,13.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.13,14.0,0.84,0.0,55.4,2.8,0.0,0.0
1.0,1.0,1.13,28.0,1.09,0.0,223.8,13.4,0.0,0.0
0.0,0.0,1.13,104.0,1.82,2.0,113.1,9.8,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,80.4,5.6,0.0,0.0
1.0,0.0,1.13,22.0,0.05,0.0,138.6,5.9,0.0,0.0
1.0,0.0,1.13,20.0,0.84,0.0,55.5,2.4,0.0,0.0
1.0,1.0,1.13,28.0,1.09,0.0,131.9,14.3,0.0,0.0
1.0,0.0,1.13,22.0,0.84,0.0,29.0,4.4,0.0,0.0
1.0,1.0,1.13,22.0,0.84,0.0,39.5,7.3,0.0,0.0
1.0,1.0,1.13,24.0,0.84,2.0,90.3,3.3,0.0,0.0
1.0,0.0,1.13,22.0,0.84,2.0,120.6,11.1,0.0,0.0
1.0,0.0,1.13,14.0,0.84,1.0,232.4,22.2,0.0,0.0
0.0,0.0,1.04,22.0,0.0,0.0,7.8,1.4,0.0,1.0
1.0,0.0,1.13,13.0,0.25,0.0,22.1,2.5,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,99.7,9.1,0.0,0.0
1.0,0.0,0.65,25.0,0.0,0.0,15.4,0.7,0.0,1.0
1.0,0.0,1.13,20.0,0.84,0.0,19.4,0.9,0.0,0.0
1.0,0.0,1.97,20.0,0.0,0.0,3.1,0.4,0.0,1.0
0.0,0.0,1.13,24.0,,0.0,62.2,3.6,0.0,0.0
1.0,1.0,0.49,23.0,0.0,1.0,120.0,4.4,0.0,1.0
1.0,0.0,1.13,22.0,0.84,0.0,113.0,11.6,0.0,0.0
1.0,1.0,1.13,24.0,1.11,0.0,83.4,5.4,0.0,0.0
1.0,1.0,1.97,24.0,0.0,0.0,126.8,10.7,0.0,1.0
1.0,0.0,1.13,20.0,0.84,0.0,206.8,59.1,0.0,0.0
0.0,0.0,1.13,24.0,1.82,0.0,87.9,13.6,0.0,0.0
1.0,1.0,1.13,24.0,0.84,0.0,77.8,4.8,0.0,0.0
1.0,1.0,1.13,20.0,0.84,0.0,24.2,1.2,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,59.7,7.6,0.0,0.0
1.0,0.0,1.97,20.0,0.0,0.0,15.4,0.6,0.0,1.0
1.0,0.0,1.13,20.0,0.84,0.0,119.7,6.8,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,20.9,3.4,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,9.9,1.1,0.0,0.0
1.0,0.0,1.13,8.0,0.84,0.0,72.3,4.1,0.0,0.0
1.0,0.0,1.13,22.0,0.84,1.0,83.5,5.9,0.0,0.0
1.0,0.0,1.13,20.0,0.84,1.0,30.0,4.8,0.0,0.0
1.0,1.0,1.13,12.0,0.11,0.0,36.9,2.0,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,69.0,7.0,0.0,0.0
1.0,0.0,1.97,14.0,0.0,0.0,66.4,2.5,0.0,1.0
1.0,0.0,1.13,63.0,0.84,5.0,91.6,12.9,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,27.3,2.7,0.0,0.0
1.0,1.0,1.13,22.0,0.56,0.0,87.4,7.2,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,24.7,1.2,0.0,0.0
1.0,0.0,1.13,22.0,0.84,0.0,32.6,1.6,0.0,0.0
1.0,0.0,1.13,22.0,0.84,0.0,46.0,3.4,0.0,0.0
1.0,0.0,1.13,20.0,0.84,0.0,90.4,2.7,0.0,0.0
1.0,1.0,1.1,22.0,0.0,0.0,52.8,4.5,0.0,1.0
1.0,0.0,1.13,22.0,0.84,0.0,50.5,7.0,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,5.3,0.5,0.0,0.0
1.0,0.0,1.32,13.0,0.65,0.0,42.4,2.4,0.0,1.0
1.0,0.0,1.97,20.0,0.0,0.0,10.6,0.5,0.0,1.0
1.0,1.0,1.13,20.0,0.03,0.0,115.3,19.0,0.0,0.0
1.0,1.0,0.79,36.0,0.0,3.0,113.4,6.9,0.0,1.0
1.0,1.0,1.13,30.0,0.84,2.0,174.6,17.7,0.0,0.0
1.0,0.0,1.13,13.0,0.84,0.0,25.1,2.2,0.0,0.0
1.0,1.0,1.39,14.0,0.99,0.0,46.2,3.0,0.0,1.0
1.0,0.0,1.13,20.0,0.84,0.0,77.0,3.9,0.0,0.0
0.0,0.0,1.13,40.0,,1.0,126.7,9.0,0.0,0.0
1.0,0.0,1.13,8.0,0.84,0.0,38.2,2.9,0.0,0.0
1.0,0.0,1.13,22.0,0.84,0.0,20.5,5.7,0.0,0.0
1.0,1.0,1.13,19.0,1.94,0.0,65.9,5.1,0.0,0.0
1.0,1.0,1.13,23.0,1.82,0.0,9.0,0.3,0.0,0.0
1.0,0.0,1.13,21.0,0.43,3.0,44.1,2.8,0.0,0.0
1.0,0.0,1.13,22.0,0.84,0.0,26.1,4.0,0.0,0.0
1.0,0.0,1.13,34.0,0.84,3.0,190.8,26.5,0.0,0.0
1.0,1.0,1.13,21.0,0.13,0.0,101.0,9.5,0.0,0.0
1.0,1.0,0.73,23.0,0.0,0.0,134.4,10.6,0.0,1.0
1.0,0.0,1.1,22.0,,0.0,44.2,7.6,0.0,1.0
1.0,0.0,1.13,14.0,0.84,0.0,23.9,1.4,0.0,0.0
1.0,0.0,1.13,22.0,0.84,0.0,23.3,1.1,0.0,0.0
1.0,0.0,1.13,22.0,0.84,1.0,85.5,82.4,0.0,0.0
1.0,0.0,1.13,19.0,1.65,0.0,8.9,0.6,0.0,0.0
1.0,0.0,0.77,13.0,0.0,0.0,21.1,2.0,0.0,1.0
1.0,0.0,1.13,22.0,0.84,0.0,56.2,3.6,0.0,0.0
1.0,1.0,0.34,17.0,0.0,1.0,71.4,8.0,0.0,1.0
1.0,0.0,1.36,11.0,0.62,0.0,26.0,3.9,0.0,1.0
1.0,1.0,0.88,21.0,0.0,1.0,108.7,15.2,0.0,1.0
0.0,0.0,0.94,22.0,0.0,0.0,74.8,3.8,0.0,1.0
1.0,1.0,1.51,22.0,0.46,0.0,9.1,2.1,0.0,1.0
1.0,1.0,1.13,24.0,0.84,1.0,65.6,4.2,0.0,0.0
1.0,0.0,1.13,20.0,0.84,0.0,52.9,2.0,0.0,0.0
1.0,1.0,1.13,24.0,0.84,0.0,13.4,2.9,0.0,0.0
1.0,0.0,0.85,3.0,,0.0,4.0,1.8,0.0,1.0
1.0,1.0,1.13,36.0,1.09,0.0,98.3,10.1,0.0,0.0
1.0,1.0,1.13,18.0,1.01,1.0,76.5,4.2,0.0,0.0
0.0,0.0,1.13,24.0,1.81,0.0,108.0,2.8,0.0,0.0
1.0,0.0,1.13,20.0,0.84,0.0,94.6,5.6,0.0,0.0
1.0,0.0,0.76,14.0,0.0,0.0,41.0,1.6,0.0,1.0
1.0,0.0,0.74,20.0,0.94,0.0,41.3,4.2,0.0,1.0
1.0,1.0,1.13,24.0,0.84,0.0,312.4,12.2,0.0,0.0
1.0,0.0,1.13,14.0,0.84,0.0,26.5,2.5,0.0,0.0
1.0,0.0,0.49,9.0,0.0,0.0,56.3,8.4,0.0,1.0
1.0,0.0,1.13,14.0,0.84,1.0,64.4,5.2,0.0,0.0
1.0,0.0,1.13,14.0,0.84,1.0,53.9,2.8,0.0,0.0
1.0,0.0,1.81,22.0,1.01,1.0,114.4,4.2,0.0,1.0
1.0,0.0,1.13,14.0,0.84,0.0,113.1,5.5,0.0,0.0
1.0,0.0,0.59,22.0,,0.0,28.3,5.8,0.0,1.0
1.0,1.0,1.13,28.0,1.09,2.0,75.8,8.3,0.0,0.0
1.0,1.0,1.13,22.0,0.85,0.0,29.9,1.6,0.0,0.0
1.0,0.0,1.13,20.0,0.85,2.0,42.2,2.4,0.0,0.0
1.0,1.0,0.66,22.0,0.0,0.0,143.3,14.4,0.0,1.0
1.0,0.0,1.13,14.0,0.85,0.0,96.7,11.9,0.0,0.0
1.0,1.0,1.13,24.0,0.97,0.0,92.0,6.0,0.0,0.0
1.0,1.0,1.01,21.0,0.0,3.0,55.0,2.1,0.0,1.0
1.0,1.0,1.13,14.0,0.85,0.0,177.8,24.2,0.0,0.0
1.0,0.0,1.13,22.0,0.85,0.0,77.5,2.9,0.0,0.0
1.0,0.0,1.13,14.0,0.85,0.0,10.7,2.4,0.0,0.0
1.0,0.0,1.89,19.0,0.08,0.0,64.1,3.7,0.0,1.0
1.0,1.0,1.18,9.0,0.0,1.0,61.6,5.9,0.0,1.0
1.0,0.0,0.72,40.0,,1.0,134.3,11.4,0.0,1.0
1.0,0.0,1.13,20.0,0.85,0.0,77.9,6.2,0.0,0.0
1.0,0.0,1.13,14.0,0.85,0.0,19.8,2.1,0.0,0.0
1.0,0.0,1.13,22.0,0.85,1.0,132.1,8.0,0.0,0.0
1.0,1.0,1.13,38.0,0.85,0.0,112.7,11.0,0.0,0.0
1.0,0.0,1.13,20.0,0.85,0.0,179.3,7.5,0.0,0.0
1.0,0.0,1.95,14.0,0.02,0.0,3.0,0.9,0.0,1.0
1.0,0.0,1.13,14.0,0.85,0.0,36.6,3.9,0.0,0.0
1.0,0.0,1.13,20.0,0.85,0.0,39.1,3.8,0.0,0.0
1.0,0.0,1.13,14.0,0.85,0.0,41.8,1.2,0.0,0.0
1.0,0.0,0.57,14.0,0.0,0.0,22.4,1.1,0.0,1.0
1.0,0.0,1.13,14.0,0.85,0.0,112.2,6.7,0.0,0.0
1.0,0.0,1.13,14.0,0.85,0.0,28.2,1.7,0.0,0.0
1.0,0.0,1.13,20.0,0.85,1.0,58.8,2.8,0.0,0.0
1.0,0.0,1.13,20.0,0.85,0.0,39.1,3.1,0.0,0.0
1.0,1.0,1.13,12.0,0.55,0.0,93.7,7.1,0.0,0.0
1.0,1.0,0.84,22.0,0.0,0.0,50.5,3.3,0.0,1.0
1.0,0.0,1.13,14.0,0.85,0.0,110.0,11.2,0.0,0.0
1.0,0.0,1.13,14.0,0.85,0.0,22.6,1.6,0.0,0.0
1.0,1.0,1.13,20.0,0.85,0.0,50.7,2.0,0.0,0.0
1.0,0.0,1.12,20.0,0.85,0.0,41.2,5.6,0.0,0.0
1.0,0.0,1.12,14.0,0.0,0.0,36.8,11.0,0.0,0.0
1.0,1.0,0.86,44.0,0.0,0.0,171.8,9.9,0.0,1.0
1.0,0.0,1.12,46.0,0.58,1.0,133.1,6.8,0.0,0.0
1.0,0.0,1.12,20.0,0.85,0.0,126.0,4.7,0.0,0.0
1.0,1.0,1.12,15.0,1.63,0.0,41.2,2.0,0.0,0.0
1.0,0.0,1.62,6.0,0.35,0.0,64.2,7.1,0.0,1.0
1.0,1.0,1.6,20.0,1.41,0.0,103.0,6.3,0.0,1.0
1.0,0.0,1.12,22.0,0.85,0.0,53.9,3.8,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,57.2,8.8,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,25.8,3.7,0.0,0.0
1.0,1.0,1.12,15.0,1.8,0.0,8.9,3.6,0.0,0.0
1.0,0.0,1.12,20.0,0.72,0.0,44.6,2.4,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,61.1,4.0,0.0,0.0
1.0,0.0,1.12,20.0,0.85,0.0,26.8,2.0,0.0,0.0
1.0,1.0,1.16,24.0,0.0,0.0,14.1,1.8,0.0,1.0
1.0,0.0,1.12,14.0,0.85,2.0,10.2,0.5,0.0,0.0
1.0,0.0,1.12,24.0,,0.0,48.1,3.0,0.0,0.0
1.0,0.0,1.45,16.0,,0.0,9.5,0.1,0.0,1.0
1.0,0.0,0.96,14.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.12,28.0,1.3,0.0,104.3,6.3,0.0,0.0
1.0,1.0,0.77,22.0,0.0,1.0,28.2,2.3,0.0,1.0
1.0,1.0,1.6,33.0,1.94,1.0,127.8,7.4,0.0,1.0
1.0,1.0,1.12,16.0,0.56,0.0,26.1,4.9,0.0,0.0
1.0,0.0,0.2,14.0,0.0,0.0,77.3,3.7,0.0,1.0
1.0,0.0,1.12,14.0,0.85,0.0,68.1,5.7,0.0,0.0
0.0,0.0,1.13,24.0,,0.0,18.9,1.2,0.0,1.0
1.0,0.0,0.84,18.0,,1.0,10.4,1.4,0.0,1.0
1.0,0.0,1.12,20.0,0.85,1.0,49.6,2.3,0.0,0.0
1.0,0.0,1.12,22.0,0.85,0.0,13.0,0.7,0.0,0.0
1.0,1.0,1.01,20.0,,0.0,118.5,11.3,0.0,1.0
1.0,1.0,1.12,30.0,0.85,0.0,174.4,9.5,0.0,0.0
1.0,0.0,1.12,22.0,0.85,0.0,31.7,1.9,0.0,0.0
1.0,0.0,1.0,11.0,0.0,0.0,42.7,3.3,0.0,1.0
1.0,1.0,1.12,22.0,0.85,0.0,20.9,2.9,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,66.8,7.3,0.0,0.0
1.0,1.0,1.98,21.0,,0.0,26.9,0.7,0.0,1.0
1.0,0.0,0.79,20.0,0.0,0.0,33.8,1.6,0.0,1.0
1.0,0.0,1.12,21.0,0.37,0.0,71.9,7.0,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,48.2,3.0,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,67.7,4.1,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,42.6,2.9,0.0,0.0
1.0,0.0,1.12,20.0,0.85,0.0,32.6,1.7,0.0,0.0
1.0,1.0,0.78,24.0,0.0,0.0,80.1,5.9,0.0,1.0
1.0,0.0,1.12,14.0,0.85,0.0,4.0,0.2,0.0,0.0
1.0,1.0,1.77,15.0,0.99,0.0,54.7,4.4,0.0,1.0
1.0,0.0,1.98,11.0,,0.0,62.3,3.6,0.0,1.0
1.0,0.0,1.12,20.0,0.85,0.0,60.7,2.9,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,21.1,1.9,0.0,0.0
1.0,0.0,1.12,21.0,0.47,0.0,96.7,9.1,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,4.2,0.3,0.0,0.0
1.0,1.0,1.59,19.0,0.38,1.0,139.9,7.3,0.0,1.0
1.0,0.0,1.12,22.0,0.85,0.0,15.2,0.8,0.0,0.0
1.0,0.0,1.12,22.0,0.85,0.0,44.5,4.2,0.0,0.0
1.0,1.0,1.12,28.0,1.1,0.0,117.9,5.0,0.0,0.0
1.0,1.0,1.12,24.0,0.85,0.0,84.6,3.6,0.0,0.0
1.0,0.0,1.12,20.0,0.85,0.0,41.5,5.4,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,42.2,3.6,0.0,0.0
1.0,0.0,1.12,14.0,0.85,0.0,65.9,8.0,0.0,0.0
1.0,0.0,1.12,20.0,0.85,0.0,131.2,9.3,0.0,0.0
1.0,0.0,1.12,22.0,0.85,0.0,16.6,1.0,0.0,0.0
1.0,0.0,1.12,20.0,0.85,0.0,49.1,4.4,0.0,0.0
